,ticker,sharpe,returns
1036,HGINFRA,-0.7729334282386178,-28866.257599249962
1037,RBL,-0.776413108546296,-3715.4925002499804
1038,DCAL,-0.7835726523154616,-19465.32762874996
1039,FEL,-0.7840508331363172,-15172.379138749995
1040,SHANKARA,-0.7853245730492731,-17090.86906724995
1041,PRESTIGE,-0.7874957777489725,-16551.80442725004
1042,IVC,-0.7876032533312494,-34468.52383050014
1043,NTPC,-0.7880113501688601,-7886.62542525008
1044,SMSLIFE,-0.7930640821401443,-25112.39204250001
1045,MERCATOR,-0.8008555584524389,-23169.986203750013
1046,CEREBRAINT,-0.8101241705401753,-25433.78017000007
1047,ARVINDFASN,-0.8193268332563409,-8091.633263250085
1048,KSK,-0.8250043941161147,-46281.17710250004
1049,IMAGICAA,-0.8278542279425793,-22505.785035000095
1050,BANKINDIA,-0.8296843914936782,-20284.07977049997
1051,NSIL,-0.8336800233169854,-16318.011053749986
1052,INTELLECT,-0.8345931910948324,-22085.86808025003
1053,COCHINSHIP,-0.8346567116974393,-11400.195424749982
1054,HITECHCORP,-0.8388803599896307,-32305.79619850003
1055,BOMDYEING,-0.8459776530889584,-18622.14586749996
1056,NOIDATOLL,-0.854475606068913,-21441.856728750092
1057,ORICONENT,-0.8551995195049482,-27287.853620750015
1058,OPTIEMUS,-0.8563495941035313,-24852.822741249984
1059,ZUARIIND,-0.8564872999778504,-32720.53427350003
1060,VIVIMEDLAB,-0.8597016597412469,-30839.918913500078
1061,LOVABLE,-0.8626970315664454,-16297.75810875
1062,JUBLFOOD,-0.8707470795729785,-15579.295945500053
1063,PRECAM,-0.8721533123724932,-18012.209316500215
1064,ORISSAMINE,-0.8808154191298059,-24332.651652500033
1065,BHAGYANGR,-0.8888748809620937,-22882.759208749936
1066,RECLTD,-0.8937979035958642,-16190.173596499895
1067,BODALCHEM,-0.8991395718382288,-28259.771187749997
1068,SWSOLAR,-0.900148522126412,-31320.230260250057
1069,PFC,-0.9016365396790991,-7489.715647500037
1070,SEPC,-0.907128603051078,-46541.99576500018
1071,APEX,-0.9075870784185525,-14538.757026999898
1072,CAPTRUST,-0.9076375332220927,-7347.0116995000135
1073,ELGIEQUIP,-0.9083963291715117,-3507.5225102500845
1074,PATELENG,-0.9122466474199263,-43212.97494400012
1075,TRIDENT,-0.9179434367964232,-13862.775693000032
1076,WOCKPHARMA,-0.9187395982984186,-27388.964442499957
1077,REFEX,-0.9246878408998168,-29054.318599000122
1078,SARLAPOLY,-0.9262492057877458,-29634.669190750035
1079,BANDHANBNK,-0.9285196726958598,-27700.35302799997
1080,HFCL,-0.9287176753366628,-13738.207648249983
1081,MBLINFRA,-0.9311499638873978,-19575.86295000017
1082,SUNCLAYLTD,-0.9390116763406995,-25167.15188499994
1083,UFO,-0.9400501100959076,-16884.908468250054
1084,CAPLIPOINT,-0.9404690188427768,-26873.265195750122
1085,BOSCHLTD,-0.9413172826335766,-17786.609053500055
1086,PATANJALI,-0.9492063560359038,-54934.67894125001
1087,DEN,-0.951411476638736,-34759.863292499955
1088,ASTRON,-0.951980150900318,-19979.73324999989
1089,RAIN,-0.9578878159596033,-26837.955703249958
1090,KOHINOOR,-0.9630899172220695,-32538.766228750043
1091,APOLLO,-0.9659765137155505,-10760.393670000034
1092,SKMEGGPROD,-0.9788108907403889,-14846.834829999978
1093,MITTAL,-0.980238799149652,-43716.73702899997
1094,MAHINDCIE,-0.9812281688880571,-20410.79541775002
1095,RENUKA,-0.9838175350413345,-9731.628977499975
1096,SIMPLEXINF,-0.9844083716022822,-27333.93335450001
1097,ADANIPOWER,-0.989439829685536,-10772.270991250029
1098,SELAN,-0.9927040701007326,-24222.8522522501
1099,ENGINERSIN,-0.9928427926134,-6678.290736000083
1100,PNBHOUSING,-1.0056996478831175,-28883.114194999944
1101,GAEL,-1.0185275490211372,-26640.289692749895
1102,CARERATING,-1.0195398626659053,-16736.494049
1103,RHFL,-1.019648161276994,-30448.077415500156
1104,PDMJEPAPER,-1.0314177339144535,-23847.832386750044
1105,HIMATSEIDE,-1.039093312370714,-17770.16092499999
1106,RANEHOLDIN,-1.046254736240902,-13385.767622250103
1107,EROSMEDIA,-1.047446023769079,-25629.202890000044
1108,DHANI,-1.0498580620543088,-29776.90712399999
1109,SWANENERGY,-1.0620300035782464,-16519.573904000004
1110,SITINET,-1.0642522493008753,-21928.310281250102
1111,NATIONALUM,-1.0650229735035885,-16930.788188999955
1112,CMICABLES,-1.0685142111912647,-17523.188335750005
1113,RELINFRA,-1.0784786214351834,-51785.33115350004
1114,AUROPHARMA,-1.083275134562313,-17695.155352000074
1115,TIRUMALCHM,-1.0918430652620525,-43470.209751000075
1116,VIDEOIND,-1.1011445594553622,-52726.85238250005
1117,ACCELYA,-1.101527302904831,-3178.8689117500326
1118,INDTERRAIN,-1.1089940894757455,-28069.607525000058
1119,PRIMESECU,-1.1144004422854665,-38348.085747999976
1120,INDSWFTLAB,-1.1169207533368675,-11796.643772499956
1121,ARIES,-1.1256888912089142,-15686.452985249984
1122,HEG,-1.1284423339488683,-24533.72618975
1123,ZEELEARN,-1.1403721357629055,-11984.029699000006
1124,NLCINDIA,-1.1405604055584069,-18789.990764250062
1125,VRLLOG,-1.157339745324553,-18893.842488749986
1126,TPLPLASTEH,-1.1661824195153396,-19691.58226899989
1127,FIEMIND,-1.171646593785992,-22053.36526450001
1128,SHRIRAMFIN,-1.1724002365696327,-9686.22453175002
1129,HUBTOWN,-1.194040421662843,-24623.875564999995
1130,RTNPOWER,-1.2264288194518378,-30732.265153750064
1131,SCI,-1.22880887539226,-13612.537738750005
1132,MANAKSIA,-1.2313603581535044,-24148.69835874997
1133,OMKARCHEM,-1.2374906433206943,-44352.30874750003
1134,NAHARINDUS,-1.2399746242679832,-17107.14539125
1135,JBMA,-1.244181611079991,-12894.64087225005
1136,HONAUT,-1.248231248864983,-9094.440957749961
1137,AKSHOPTFBR,-1.2502521202176675,-45517.83478625001
1138,PFOCUS,-1.2675576258202976,-39201.174730000086
1139,BINDALAGRO,-1.2740669341664463,-31591.436950500036
1140,RALLIS,-1.2909169598633274,-7985.976750250105
1141,TITAN,-1.291177268723009,-9562.253413249942
1142,BANG,-1.2944733247270586,-29004.930638750055
1143,MOKSH,-1.3146813015847856,-22649.356673750037
1144,FRETAIL,-1.3180492009674702,-26914.814109999963
1145,OMAXE,-1.3249915611035459,-28765.848986750018
1146,JSWISPL,-1.3261332689427605,-34433.604967500054
1147,BASF,-1.331872638687471,-18069.8022185
1148,MOHITIND,-1.332928743672411,-13663.778852500007
1149,AGRITECH,-1.3334909531474988,-33975.930718749994
1150,JMTAUTOLTD,-1.3605017806534243,-22937.356160000054
1151,SARDAEN,-1.3650350763438028,-14681.964615750068
1152,MARKSANS,-1.3893678121530009,-19613.81891550013
1153,CREDITACC,-1.395003076587752,-31925.711842500023
1154,INCREDIBLE,-1.418408514667686,-14505.871826250004
1155,AURIONPRO,-1.4248731949824804,-22018.189932250112
1156,BROOKS,-1.4330556816148226,-39595.663481750016
1157,HSCL,-1.4341070111852088,-33290.17222549995
1158,A2ZINFRA,-1.43463422675683,-26404.17265625007
1159,OPTOCIRCUI,-1.4350260877568517,-30472.116390000025
1160,ORBTEXP,-1.435330264976764,-11611.191971999913
1161,SUNDARMFIN,-1.4556033294616277,-13489.599994750068
1162,TCNSBRANDS,-1.4644712107204598,-17919.618999999948
1163,KSHITIJPOL,-1.470560102279895,-41054.556943749936
1164,INDBANK,-1.4894986550257256,-36122.959157500074
1165,SANGHVIMOV,-1.530324350628362,-24095.43089099988
1166,ITDC,-1.5430973958174738,-21963.58486825008
1167,GODREJCP,-1.5624114096099468,-24971.082411000025
1168,DHARSUGAR,-1.5781293697380823,-11655.719425000003
1169,SECURKLOUD,-1.6051977520385685,-46711.733541249996
1170,DREDGECORP,-1.6118623636563885,-19026.434039249973
1171,UJJIVANSFB,-1.61690954830885,-19835.585027500027
1172,ROLLT,-1.656718195897472,-9742.98852625012
1173,JAICORPLTD,-1.6707758639612598,-23398.24659475003
1174,SRPL,-1.6923101988131097,-2071.2861650000123
1175,ACCURACY,-1.6932410198278016,-23103.2416715
1176,BANKBARODA,-1.7120647744890956,-20660.252196250105
1177,KARURVYSYA,-1.7173923829945785,-15241.511717499976
1178,ALPHAGEO,-1.718613838297149,-40324.37965150006
1179,AMRUTANJAN,-1.7365910568083438,-15897.251410750003
1180,INDIAMART,-1.750226451669292,-20619.340973249957
1181,TAJGVK,-1.7581693825221676,-9473.094876000046
1182,AJANTPHARM,-1.7927277452828814,-12232.766702249952
1183,INTENTECH,-1.795989003938412,-25429.94087000008
1184,HTMEDIA,-1.8035067294211087,-13759.890549250078
1185,SUNFLAG,-1.81118894676521,-28200.67120625009
1186,MOREPENLAB,-1.8357863215031116,-29151.937224999972
1187,63MOONS,-1.8773176815788786,-21876.31169150003
1188,PRECWIRE,-1.8781029777358937,-33615.84845300004
1189,BORORENEW,-1.892946039034201,-39480.52288000006
1190,VSTTILLERS,-1.8997075455427774,-20186.459543250006
1191,SAFARI,-2.0124608600271987,-14391.292631999997
1192,ADSL,-2.0210830094639776,-22824.797862499894
1193,SUNDARAM,-2.02378831295792,-18220.397123750037
1194,EDELWEISS,-2.029661211264681,-34383.82642825003
1195,VAKRANGEE,-2.0681728864076123,-52376.953983499916
1196,ATLASCYCLE,-2.167734089167439,-44881.785823749975
1197,FCONSUMER,-2.1881975927019375,-40249.59948125007
1198,SBIN,-2.1978787802210102,-14491.675641749986
1199,EMCO,-2.2557794925185335,-16499.730014999906
1200,ICIL,-2.3262179238086387,-9355.414082999996
1201,GNFC,-2.3420572117740814,-16496.98950474996
1202,MANGCHEFER,-2.373839945500813,-27646.264011499967
1203,JKPAPER,-2.4292570046524458,-14981.443692
1204,AARTIDRUGS,-2.458767679350038,-4548.018556250012
1205,MANGALAM,-2.4739596599897404,-33573.72332875007
1206,MAYURUNIQ,-2.549009123678795,-28160.62336375001
1207,RADIOCITY,-2.549957417907487,-24883.674167500052
1208,WELENT,-2.589631581607598,-23075.25844175002
1209,TVVISION,-2.7202211266249354,-49312.865687500016
1210,YESBANK,-2.989320620120909,-39276.022997999986
1211,KHAICHEM,-3.101298764347766,-7006.223462749986
1212,MOHOTAIND,-3.487548563462031,-17569.57078824997
1213,AARTISURF,-3.5548354540159783,-6136.317499749988
1214,SICAL,-4.120112017019536,-30474.57810000007
1215,SHRENIK,-4.329623873290004,-50736.0215725
1216,EICHERMOT,-4.750402302909649,-38744.81008399999
1217,HDIL,-4.7778057671901415,-16383.99468625011
1218,KEC,-7.626883353988173,-17053.76880800005
1219,WHEELS,-16.833808738599142,-17318.066903750063
1220,KPIGREEN,,0.0
